alpha,last_token_loss,last_token_perplexity
0.0,4.147438227183108,63.27170477138502
0.3,4.147472035377675,63.27384390965048
0.5,4.147519513627825,63.27684811235616
0.7,4.147640667887366,63.28451483645407
1.0,22.34877851486206,5081023297.983321
