alpha,last_token_loss,last_token_perplexity
0.0,4.147438227183108,63.27170477138502
0.3,4.147413756632207,63.27015649685645
0.5,4.147383457835143,63.26823951626578
0.7,4.147323601696796,63.264452637103425
1.0,22.23968663215637,4555889516.631246
