alpha,last_token_loss,last_token_perplexity
0.0,4.147438227183108,63.27170477138502
0.3,4.147560892761879,63.27946650770983
0.5,4.147725602277012,63.28989009636472
0.7,4.148115097572445,63.31454601217565
1.0,20.175436827341716,578203723.501572
