alpha,last_token_loss,last_token_perplexity
0.0,4.147438227183108,63.27170477138502
0.3,4.147572409258768,63.28019526968536
0.5,4.147752285240955,63.29157888075092
0.7,4.148177810665996,63.31851678773136
1.0,20.094731572469076,533373012.1132862
