alpha,last_token_loss,last_token_perplexity
0.0,4.147438227183108,63.27170477138502
0.3,4.14755822307372,63.27929757149286
0.5,4.14771934927383,63.289494345717884
0.7,4.148100918861456,63.31364829989054
1.0,20.2430154132843,618628453.2040675
